http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&bulkSetSize=2000&refinements%3D4291944822%2C4291944246%26ranges%3D1998_2016_p_Publication_Year%26matchBoolean%3Dtrue%26searchField%3DSearch_All_Text%26queryText%3D%28%28%28.QT.True+Positive.QT.%29+OR+.QT.Detection+Rate.QT.%29+AND+.QT.Intrusion+Detection+System.QT.%29,11/20/2015 18:17,"(((""True Positive"") OR ""Detection Rate"") AND ""Intrusion Detection System"")",IEEE
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
LEAPS: Detecting Camouflaged Attacks with Statistical Learning Guided by Program Analysis,Zhongshu Gu; Kexin Pei; Qifan Wang; Luo Si; Xiangyu Zhang; Dongyan Xu,"Dept. of Comput. Sci., Purdue Univ., West Lafayette, IN, USA","Dependable Systems and Networks (DSN), 2015 45th Annual IEEE/IFIP International Conference on",20150917,2015,,,57,68,"Currently cyber infrastructures are facing increasingly stealthy attacks that implant malicious payloads under the cover of benign programs. Existing attack detection approaches based on statistical learning methods may generate misleading decision boundaries when processing noisy data with such a mixture of benign and malicious behaviors. On the other hand, attack detection based on formal program analysis may lack completeness or adaptivity when modelling attack behaviors. In light of these limitations, we have developed LEAPS, an attack detection system based on supervised statistical learning to classify benign and malicious system events. Furthermore, we leverage control flow graphs inferred from the system event logs to enable automatic pruning of the training data, which leads to a more accurate classification model when applied to the testing data. Our extensive evaluation shows that, compared with pure statistical learning models, LEAPS achieves consistently higher accuracy when detecting real-world camouflaged attacks with benign program cover-up.",,,,10.1109/DSN.2015.34,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7266838,Attack Detection;Program Analysis;Statistical Learning,Data models;Feature extraction;Hidden Markov models;Libraries;Payloads;Statistical learning;Training,flow graphs;formal verification;learning (artificial intelligence);program diagnostics;program testing;security of data;statistical analysis,LEAPS;attack detection system;camouflaged attack detection;cyberinfrastructures;formal program analysis;malicious system events;statistical learning methods;supervised statistical learning methods;testing data,,,,,,,22-25 June 2015,,IEEE,IEEE Conference Publications,,
Research on the network security management based on data mining,Lin Li; De-bao Xiao,"Dept. of Comput. Sci., HuaZhong Normal Univ., Wuhan, China","Advanced Computer Theory and Engineering (ICACTE), 2010 3rd International Conference on",20100920,2010,5,,V5-184,V5-187,"Against the defect that the traditional computer network security management system processes a mass of data with low efficiency and accuracy, a novel network security management model based on data mining is proposed in this paper. It makes use of multi-source data collection strategy to acquisition and integrate the relevant data of different security products, and takes advantage of data mining technology for massive data to analyze them comprehensively and intelligently and response automatically. The experimental result reveals that the model performs well. It can identify the real attacks from a large number of security events with a good performance, so that the alarm information will be refined with low false or wrong alarms, the accuracy, intelligence and adaptability of network security management will be enhanced and the requirements of new security situation will be met.",2154-7491,978-1-4244-6539-2,,10.1109/ICACTE.2010.5579147,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5579147,Network Security Management;data mining;intelligent analysis,Analytical models;Computational modeling,computer network security;data acquisition;data integrity;data mining,computer network security management system;data acquisition;data integration;data mining;multisource data collection strategy,,0,,8,,,20-22 Aug. 2010,,IEEE,IEEE Conference Publications,,
An anomaly-based system for parental control,"Cioffi, C.; Pagliarecci, F.; Spalazzi, L.","Univ. Politec. delle Marche, Ancona, Italy","High Performance Computing & Simulation, 2009. HPCS '09. International Conference on",20090807,2009,,,193,199,"This work presents an anomaly-based system for parental control. This approach combined with traditional parental control systems can produce a number of false positives and false negatives less than traditional solutions. The proposed system is also able to update the anomaly model according to feedback received by parents. Finally, in our system the anomaly model has been specifically designed for Web applications, chats, e-mails.",,978-1-4244-4906-4,978-1-4244-4907-1,10.1109/HPCSIM.2009.5194728,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5194728,Anomaly-Based Systems;Parental Control Systems,Automatic control;Control systems;Cryptography;Electronic mail;Feedback;Information filtering;Information filters;Web and internet services;Web pages;Web server,Internet;security of data,Web applications;anomaly-based system;parental control,,0,,18,,,21-24 June 2009,,IEEE,IEEE Conference Publications,,
Network Intrusion Detection by Using Cellular Neural Network with Tabu Search,"Zhongxue Yang; Karahoca, A.; Ning Yang; Aydin, N.","Dept. of Comp. Sci., Nanjing Xiaozhuang Univ., Nanjing","Bio-inspired Learning and Intelligent Systems for Security, 2008. BLISS '08. ECSIS Symposium on",20080812,2008,,,64,68,This paper presents a novel cellular neural network (CNN) templates learning approach based on Tabu search (TS) for detecting network intrusions. The TS method was applied to CNN with symmetric templates and was verified by simulations. Simulation experiments on intrusion detection have shown that the TS-based template learning algorithm exhibits superior performance in computation time to find the optimal solution and in the solution quality in contrast to the algorithm of genetic algorithm (GA) and simulated annealing (SA).,,978-0-7695-3265-3,,10.1109/BLISS.2008.29,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4595797,Cellular Neural Networks;Intrusion detection;Tabu search;optimal solution;templates learning,Artificial neural networks;Cellular networks;Cellular neural networks;Computational modeling;Genetic algorithms;Intelligent networks;Intelligent systems;Intrusion detection;Signal processing;Simulated annealing,cellular neural nets;genetic algorithms;search problems;security of data;simulated annealing,CNN;GA;SA;TS;TS-based template learning algorithm;Tabu search;cellular neural network;genetic algorithm;network intrusion detection;simulated annealing,,1,,15,,,4-6 Aug. 2008,,IEEE,IEEE Conference Publications,,
Noninterference and intrusion detection,"Ko, C.; Redmond, T.",,"Security and Privacy, 2002. Proceedings. 2002 IEEE Symposium on",20040830,2002,,,177,187,"This paper presents an intrusion detection methodology based on the concept of noninterference for detecting race-condition attacks. In general, this type of attack occurs when an unprivileged process causes a privileged process to perform illegal operations by executing strategic operations in the appropriate timing window. We apply the noninterference model in a novel way that allows us to formally represent valid interleaving between privileged and unprivileged processes. Instead of proving a system satisfies noninterference assertions, we derive an algorithm for checking the assertions at run-time based on the developed theory and a formal model of Unix system calls. Our methodology can detect unknown race-condition attacks. In addition, this work provides an example of the application of formal specification and reasoning in intrusion detection.",1081-6011,0-7695-1543-6,,10.1109/SECPRI.2002.1004370,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1004370,,Application software;Computer security;Contracts;Formal specifications;Interleaved codes;Intrusion detection;Operating systems;Protection;Runtime;Timing,Unix;authorisation;formal specification;hazards and race conditions,Unix system calls;formal model;formal specification;illegal operations;intrusion detection methodology;noninterference;privileged process;race condition attack detection;reasoning;strategic operation execution;timing window;unprivileged process;valid interleaving,,9,,19,,,2002,,IEEE,IEEE Conference Publications,,
Supervised Novelty Detection,"Jumutc, V.; Suykens, J.A.K.","ESAT-SCD-SISTA, K.U. Leuven, Heverlee, Belgium","Computational Intelligence and Data Mining (CIDM), 2013 IEEE Symposium on",20130916,2013,,,143,149,"In this paper we present a novel approach and a new machine learning problem, called Supervised Novelty Detection (SND). This problem extends the One-Class Support Vector Machine setting for binary classification while keeping the nice properties of novelty detection problem at hand. To tackle this we approach binary classification from a new perspective using two different estimators and a coupled regularization term. It involves optimization over a different objective and a doubled set of Lagrange multipliers. One might consider our approach as a joint estimation of the support for different probability distributions per class where an ultimate goal is to separate classes with the largest possible angle between the normal vectors to the decision hyperplanes in the feature space. Regarding an obvious novelty of our problem we report and compare the results along the lines of standard C-SVM, LS-SVM and One-Class SVM. Experiments have demonstrated promising results that validate the usefulness of the proposed method.",,,,10.1109/CIDM.2013.6597229,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6597229,,Kernel;Optimization;Support vector machines;Training data;Tuning;Vectors,learning (artificial intelligence);optimisation;pattern classification;statistical distributions;support vector machines;vectors,Lagrange multiplier;binary classification;coupled regularization term;decision hyperplane;feature space;joint estimation;machine learning problem;normal vector;optimization;probability distribution;supervised novelty detection;support vector machine,,2,,20,,,16-19 April 2013,,IEEE,IEEE Conference Publications,,
A self-adaptive intrusion detection method for AODV-based mobile ad hoc networks,"Kurosawa, S.; Nakayama, H.; Kato, N.; Jamalipour, A.; Nemoto, Y.","Graduate Sch. of Inf. Sci., Tohoku Univ., Sendai","Mobile Adhoc and Sensor Systems Conference, 2005. IEEE International Conference on",20051212,2005,,,773,780,"Mobile ad hoc networks (MANET) are usually formed without any major infrastructure. As a result, they are relatively vulnerable to malicious network attacks and therefore the security is a more significant issue than in infrastructure-type wireless networks. In these networks, it is difficult to identify malicious hosts, as the topology of the network changes dynamically. A malicious host can easily interrupt a route for which the malicious host is one of the forming nodes in the communication path. In the literature, there are several proposals to detect such malicious host inside the network. In those methods usually a baseline profile is defined in accordance to static training data and then they are used to verify the identity and the topology of the network, thus avoiding any malicious host to be joined in the network. Since the topology of a MANET is dynamically changing, use of a static profile is not efficient. In this paper, we propose a new intrusion detection scheme based on a learning process, so that the training data can be updated at particular time intervals. The simulation results show the effectiveness of the proposed technique compared to conventional schemes",,0-7803-9465-8,,10.1109/MAHSS.2005.1542870,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1542870,,Cryptography;Disaster management;Information security;Intrusion detection;Mobile ad hoc networks;Network topology;Protection;Routing protocols;Telecommunication traffic;Training data,ad hoc networks;mobile radio;telecommunication network topology;telecommunication security,MANET;infrastructure-type wireless networks;malicious network attacks;mobile ad hoc networks;network topology;self adaptive intrusion detection,,3,,26,,,7-7 Nov. 2005,,IEEE,IEEE Conference Publications,,
Toward Building a Multi-level Robust Intrusion Detection Architecture for Distributed Mobile Networks,"Thamilarasu, G.; Sridhar, R.","Univ. at Buffalo, Buffalo","Distributed Computing Systems Workshops, 2007. ICDCSW '07. 27th International Conference on",20070730,2007,,,5,5,"A robust intrusion detection architecture for a distributed wireless mobile network is of significant importance as it is necessary to secure these networks against malicious attacks and sustain availability of services to various applications. In this paper, we examine the limitations of a layered approach to security in mobile networks. We consider a detection framework that encompasses multiple layers of the node's protocol stack using cross-layer communications. We discuss the functional advantages of the parameter interactions in intrusion detection, with regard to a few parameters. We present the metrics that characterize an efficient detection system and analyze the benefits of a multi-level intrusion detection architecture.",1545-0678,0-7695-2838-4,0-7695-2838-4,10.1109/ICDCSW.2007.81,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4278997,,Buildings;Communication system security;Cross layer design;Intrusion detection;Mobile ad hoc networks;Mobile communication;Peer to peer computing;Robustness;Wireless networks;Wireless sensor networks,Bayes methods;mobile radio;probability;protocols;telecommunication security,Bayes method;cross-layer communication;distributed wireless mobile network;intrusion detection architecture;protocol stack,,0,,10,,,22-29 June 2007,,IEEE,IEEE Conference Publications,,
Data Fusion and Cost Minimization for Intrusion Detection,"Parikh, D.; Tsuhan Chen","Dept. of Electr. & Comput. Eng., Carnegie Mellon Univ., Pittsburgh, PA","Information Forensics and Security, IEEE Transactions on",20080812,2008,3,3,381,389,"Statistical pattern recognition techniques have recently been shown to provide a finer balance between misdetections and false alarms than the more conventional intrusion detection approaches, namely misuse detection and anomaly detection. A variety of classical machine learning and pattern recognition algorithms has been applied to intrusion detection with varying levels of success. We make two observations about intrusion detection. One is that intrusion detection is significantly more effective by using multiple sources of information in an intelligent way, which is precisely what human experts rely on. Second, different errors in intrusion detection have different costs associated with them-a simplified example being that a false alarm may be more expensive than a misdetection and, hence, the true objective function to be minimized is the cost of errors and not the error rate itself. We present a pattern recognition approach that addresses both of these issues. It utilizes an ensemble of a classifiers approach to intelligently combine information from multiple sources and is explicitly tuned toward minimizing the cost of the errors as opposed to the error rate itself. The information fusion approach dLEARNIN alone is shown to achieve state-of-the-art performances better than those reported in the literature so far, and the cost minimization strategy dCMS further reduces the cost with a significant margin.",1556-6013,,,10.1109/TIFS.2008.928539,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4598829,Cost minimization;dCMS;dLEARNIN;data fusion;pattern recognition for intrusion detection,Computer networks;Cost function;Error analysis;Humans;Information resources;Intrusion detection;Learning systems;Machine learning;Machine learning algorithms;Pattern recognition,cryptography;learning (artificial intelligence);pattern recognition;sensor fusion,anomaly detection;cost minimization;data fusion;information fusion approach;intrusion detection;machine learning algorithms;misuse detection;pattern recognition algorithms,,8,,39,,,Sept. 2008,,IEEE,IEEE Journals & Magazines,,
On optimal placement of intrusion detection modules in sensor networks,"Anjum, F.; Subhadrabandhu, D.; Sarkar, S.; Shetty, R.","Appl. Res., Telcordia Technol., Red Bank, NJ, USA","Broadband Networks, 2004. BroadNets 2004. Proceedings. First International Conference on",20041213,2004,,,690,699,"Sensor networks have increasingly become the subject of intense scientific interest over the past few years. In this work, we focus on intrusion detection in sensor networks. The intrusion detection community has been focusing mainly on wired networks. But techniques geared towards wire line networks would not suffice for a sensor environment because of the constraints associated with such networks. In this paper, we consider the arbitrary sized sensor networks and propose algorithms to improve the detection rates by intelligently enabling the intrusion detection functionality on particular sensor nodes. The proposed algorithms, based on the concepts of minimum cut-set and minimum dominating set, allow for a distributed implementation. The performance of the algorithms in identifying intrusions using signature based detection techniques is studied via simulations.",,0-7695-2221-1,,10.1109/BROADNETS.2004.52,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1363857,,Intelligent networks;Intelligent sensors;Intrusion detection;Military computing;Protection;Rivers;Sensor phenomena and characterization;Sensor systems;Temperature sensors;Wireless sensor networks,telecommunication security;wireless sensor networks,intrusion detection module;minimum cut-set;minimum dominating set;sensor network;signature based detection technique,,5,,14,,,25-29 Oct. 2004,,IEEE,IEEE Conference Publications,,
Detecting backdoor using stepping stone detection approach,"Alminshid, K.; Omar, M.N.","Dept. of Inf. Technol., Univ. Utara Malaysia, Sintok, Malaysia","Informatics and Applications (ICIA),2013 Second International Conference on",20131031,2013,,,87,92,"Several techniques are used by intruders to hide the track of intrusion in the network. One of these techniques executes by using series of hosts in network (stepping stones chain), which can be detected by using an approach, called Stepping Stone Detection (SSD). However, during all previous years, SSD was only confined to detect this type of intrusion. This paper discusses the using of SSD approach and potential applications in other emerging field by introduce the using of SSD concepts in backdoor attack detection field. This research shows that by using SSD to detect backdoor attack can be gained very low false negative and false positive rates and reduces the scan process time detection.",,978-1-4673-5255-0,,10.1109/ICoIA.2013.6650235,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6650235,RTT;Stepping stone;backdoor;stepping stone detection,Internet;Intrusion detection;Malware;Monitoring;Ports (Computers);Software,computer network security,SSD approach;backdoor attack detection field;false negative rates;false positive rates;network intrusion tracking;scan process time detection;stepping stone detection approach,,0,,23,,,23-25 Sept. 2013,,IEEE,IEEE Conference Publications,,
CH-SVM Based Network Anomaly Detection,Xue-Qin Zhang; Chun-Hua Gu,"East China Univ. of Sci. & Technol., Shanghai","Machine Learning and Cybernetics, 2007 International Conference on",20071029,2007,6,,3261,3266,"Network anomaly detection is a critical task to ensure network security. With increasing network traffic, detecting network anomaly would require solving a large-scale pattern classification problem that often contains millions of training vectors. Each training vector may represent a particular signature of network traffic pattern and some of them may be linked to security breaching activities that need to be detected and eradicated. In this paper, a popular statistical learning algorithm known as the support vector machine (SVM) was consider to solve the network anomaly detection problem. However, it is well known that SVM would require excessively long computing time and exceedingly large amount of memory when number of training vectors becomes huge. Hence, direct application of the standard SVM algorithm to solve large-scale network anomaly detection problems is impractical. In this paper, based on computational geometry theory, a new algorithm called convex-hull SVM (CH-SVM) was proposed, which can yield the same solution as original SVM while using significantly less training data, and hence less computing time. Then experiments were done on KDD'99 intrusion detection dataset to compare the performance of the proposed algorithm to a standard SVM and observed reduced training time and improved classification accuracy.",,978-1-4244-0973-0,978-1-4244-0973-0,10.1109/ICMLC.2007.4370710,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4370710,Anomaly detection;Convex hull;Support vector machine,Computer networks;Cybernetics;Intrusion detection;Large-scale systems;Machine learning;Quadratic programming;Statistical learning;Support vector machine classification;Support vector machines;Telecommunication traffic,authorisation;computational geometry;statistical analysis;support vector machines;telecommunication security,computational geometry theory;convex-hull SVM;network anomaly detection;network security;statistical learning algorithm;support vector machine,,2,,16,,,19-22 Aug. 2007,,IEEE,IEEE Conference Publications,,
A Framework for Detecting Anomalies in VoIP Networks,"Bouzida, Y.; Mangin, C.","Dept. RSM, Telecom Bretagne, Cesson-Sevigne","Availability, Reliability and Security, 2008. ARES 08. Third International Conference on",20080523,2008,,,204,211,"This paper introduces a novel system (architecture and techniques) that aims to secure overlay networks by detecting anomalies in Voice over IP networks. It is particularly designed for the signaling protocol SIP. The proposed system mainly consists of two parts. The first one determines the different features that are extracted from the specification of the SIP protocol. In fact, these features should highly characterize the behavior of the signaling traffic so that the evidence of the intrusion is not lost when only these attributes are considered for the attack detection goal. After the attributes extraction step, a detection algorithm is used to classify new SIP profiles in their appropriate class (either as normal, or as an anomaly). Another feature of this system is its adaptability since a feedback from the detected attacks is possible.",,978-0-7695-3102-1,,10.1109/ARES.2008.205,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4529339,Anomaly detection;Intrusion detection;Overlay networks;SIP;Voice over IP,Counting circuits;Feature extraction;IP networks;Internet telephony;Intrusion detection;Particle measurements;Protocols;TCPIP;Telecommunication traffic;Traffic control,Internet telephony;feature extraction;signalling protocols;telecommunication traffic,SIP protocol;VoIP network;anomaly detection;feature extraction;signaling protocol;telecommunication traffic,,5,,14,,,4-7 March 2008,,IEEE,IEEE Conference Publications,,
An auto-mated network management using artificial intelligent techniques,Hayoung Oh; Chong-Kwon Kim,"Dept. of Comput. Sci. & Eng., Seoul Nat. Univ., Seoul, South Korea","Fuzzy Systems, 2009. FUZZ-IEEE 2009. IEEE International Conference on",20091002,2009,,,2083,2087,"An auto-mated network management has been not only critical but also difficult in the network research area. Among the artificial intelligent techniques, traditional supervised learning techniques are not appropriate for an auto-mated network management and specially to detect temporal changes in network intrusion patterns and characteristics. The reason is that supervised learning needs the manager. Therefore, unsupervised learning techniques such as SOM (self-organizing map) are more appropriate for an auto-mated network management such as configuration, performance and anomaly detection. In this paper, we propose an auto-mated network management based on hierarchical SOM that groups similar data and visualize their clusters. Our system labels the map produced by SOM using correlations between features for an auto-mated network management. We experiments our system with KDD Cup 1999 data set. Our system yields the reasonable misclassification rates and takes 0.5 seconds to decide whether a behavior is normal or attack.",1098-7584,978-1-4244-3596-8,978-1-4244-3597-5,10.1109/FUZZY.2009.5277241,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5277241,Auto-mated Network Management;Correlations;Hierarchical Self Organizaing Map;Supervised Learing;Unsupervised Learning,Artificial intelligence;Clustering algorithms;Computer network management;Data mining;Engineering management;Intelligent networks;Intrusion detection;Labeling;Neurons;Unsupervised learning,artificial intelligence;computer network management;self-organising feature maps;unsupervised learning,artificial intelligent technique;automated network management;hierarchical SOM;self-organizing map;unsupervised learning,,0,,16,,,20-24 Aug. 2009,,IEEE,IEEE Conference Publications,,
Efficient state estimation and Byzantine behavior identification in Tactical MANETs,"Ebinger, P.; Wolthusen, S.D.","Security Technol. Dept., Fraunhofer Inst. for Comput. Graphics Res. IGD, Darmstadt, Germany","Military Communications Conference, 2009. MILCOM 2009. IEEE",20100115,2009,,,1,7,"Limited capabilities and mission requirements imply that nodes in tactical mobile ad-hoc networks (MANETs) carry a significant risk of being compromised physically or logically. In addition nodes or groups of nodes may defect, which is a particular concern in coalition environments where networks may spread beyond organizational boundaries. To identify defecting or compromised nodes including Byzantine behavior we propose a clustered intrusion detection architecture. Our architecture exploits multisensor data and supplementary information to identify defectors based on deviations from predicted values and correlated measurements and behavior. Furthermore multi-hop communication complexity is minimized to ensure robustness in environments with limited connectivity and frequent network partitioning. We show that our approach improves accuracy over naive Markov chain and Kullback-Leibler divergence by boosting the number of particles, where probability density functions are highly nonlinear but partially known and can be determined using predictive importance sampling.",,978-1-4244-5238-5,978-1-4244-5239-2,10.1109/MILCOM.2009.5379782,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5379782,,Complexity theory;Computer graphics;Information security;Intrusion detection;Particle filters;Probability density function;Protocols;Robustness;Spread spectrum communication;State estimation,Markov processes;ad hoc networks;communication complexity;importance sampling;military communication;mobile radio;sensor fusion;state estimation;telecommunication security,Byzantine behavior identification;Kullback-Leibler divergence;clustered intrusion detection architecture;efficient state estimation;multi-hop communication complexity;multisensor data;naive Markov chain;network partitioning;organizational boundaries;predictive importance sampling;probability density functions;tactical MANET;tactical mobile ad-hoc networks,,1,,20,,,18-21 Oct. 2009,,IEEE,IEEE Conference Publications,,
Comparison of classification techniques for intrusion detection dataset using WEKA,"Garg, T.; Khurana, S.S.","Centre for Comput. Sci. & Technol., Central Univ. of Punjab, Bathinda, India","Recent Advances and Innovations in Engineering (ICRAIE), 2014",20140925,2014,,,1,5,"As the network based applications are growing rapidly, the network security mechanisms require more attention to improve speed and precision. The ever evolving new intrusion types pose a serious threat to network security. Although numerous network security tools have been developed, yet the fast growth of intrusive activities is still a serious issue. Intrusion detection systems (IDSs) are used to detect intrusive activities on the network. Machine learning and classification algorithms help to design Intrusion Detection Models which can classify the network traffic into intrusive or normal traffic. In this paper we present the comparative performance of NSL-KDD based data set compatible classification algorithms. These classifiers have been evaluated in WEKA (Waikato Environment for Knowledge Analysis) environment using 41 attributes. Around 94,000 instances from complete KDD dataset have been included in the training data set and over 48,000 instances have been included in the testing data set. Garrett's Ranking Technique has been applied to rank different classifiers according to their performance. Rotation Forest classification approach outperformed the rest.",,978-1-4799-4041-7,,10.1109/ICRAIE.2014.6909184,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6909184,Classification Techniques;Data Mining;Garret's Ranking Technique;Machine Learning;NSL-KDD Dataset;Network Intrusion Detection Dataset;WEKA,Computational modeling;Intrusion detection;Niobium;Probes;Reliability;Vegetation;Visualization,pattern classification;security of data,Garrett ranking technique;IDS;NSL-KDD;WEKA;Waikato Environment for Knowledge Analysis;intrusion detection dataset;intrusion detection systems;network security mechanisms;rotation forest classification,,2,,25,,,9-11 May 2014,,IEEE,IEEE Conference Publications,,
Research on Sensitive Information Discovery,"Ye, Fei-Yue; Wang, Wen-jing; Du, Jia-Yong; Zhang, Kun; Luo, Xiang-Feng",,"Computational and Information Sciences (ICCIS), 2011 International Conference on",20111128,2011,,,382,386,"The rapid development of network had led to network information very mixed and some information hidden on the network. In order to create a healthy network environment, efficient discovery of sensitive information has become a priority. In this paper, we use promiscuous mode to receive data packets and propose a multi-thread and super pipeline mode reorganization method for data packets. We also present a method for web sensitivity discrimination based on Semantic Sentiment Classification. This method not only had been improved by combining with the features of web page, but also expanded the NTUSD resources and built a modified dictionary. On this basis, we introduce the match-window technology to determine the sensitivity more accurately. The experience shows us that this method is accurate and valid.",,978-1-4577-1540-2,,10.1109/ICCIS.2011.236,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6086214,Buffer Pool;Multithread;Sentiment Classification;Web Sensitivity Discrimination;WinPcap,Dictionaries;IP networks;Monitoring;Real time systems;Semantics;Sensitivity;Thesauri,,,,0,,12,,,21-23 Oct. 2011,,IEEE,IEEE Conference Publications,,
Early detection of DDoS attacks against SDN controllers,"Mousavi, S.M.; St-Hilaire, M.","Dept. of Syst. & Comput. Eng., Carleton Univ., Ottawa, ON, Canada","Computing, Networking and Communications (ICNC), 2015 International Conference on",20150330,2015,,,77,81,"A Software Defined Network (SDN) is a new network architecture that provides central control over the network. Although central control is the major advantage of SDN, it is also a single point of failure if it is made unreachable by a Distributed Denial of Service (DDoS) Attack. To mitigate this threat, this paper proposes to use the central control of SDN for attack detection and introduces a solution that is effective and lightweight in terms of the resources that it uses. More precisely, this paper shows how DDoS attacks can exhaust controller resources and provides a solution to detect such attacks based on the entropy variation of the destination IP address. This method is able to detect DDoS within the first five hundred packets of the attack traffic.",,,,10.1109/ICCNC.2015.7069319,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7069319,Controller;DDoS attack;Entropy;SDN,Computer architecture;Computer crime;Control systems;Entropy;IP networks;Monitoring;Process control,IP networks;computer network security;software defined networking;telecommunication traffic,DDoS attacks;Distributed Denial Of Service attack;IP address destination;SDN controllers;attack detection;attack traffic;central control;entropy variation;exhaust controller resources;network architecture;software defined network,,0,,15,,,16-19 Feb. 2015,,IEEE,IEEE Conference Publications,,
Intrusion Detection Based on Support Vector Machine Using Heuristic Genetic Algorithm,Tao Yerong; Sui Sai; Xie Ke; Liu Zhe,"China Luoyang Electron. Equip. Test Center, Luoyang, China","Communication Systems and Network Technologies (CSNT), 2014 Fourth International Conference on",20140529,2014,,,681,684,The parameters of Support Vector Machine (SVM) are optimized using heuristic genetic algorithm and then to detect the network intrusion behavior. The heuristic real-coded genetic algorithm is used to optimize the best parameters of SVM with Gauss kernel aimed at the classification accuracy of the model. The classification accuracy is largely improved. Experimental results show that this method has a broad application future.,,978-1-4799-3069-2,,10.1109/CSNT.2014.143,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6821485,genetic algorithm;intrusion detection;support vector machines,Accuracy;Classification algorithms;Genetic algorithms;Intrusion detection;Optimization;Support vector machines;Training,computer network security;genetic algorithms;pattern classification;support vector machines,Gauss kernel;SVM;classification accuracy;heuristic genetic algorithm;intrusion detection;network intrusion behavior;support vector machine,,1,,6,,,7-9 April 2014,,IEEE,IEEE Conference Publications,,
A statistical blind technique for recognition of internet traffic with dependence enforcement,"Pecori, R.; Veltri, L.","Dept. of Inf. Eng., Univ. of Parma, Parma, Italy","Wireless Communications and Mobile Computing Conference (IWCMC), 2014 International",20140925,2014,,,328,333,"The increasing demand of network security, access control, and service differentiation over IP networks drives Internet Service Providers and network administrators to deploy ever more sophisticated and faster traffic recognition mechanisms. Unfortunately this is complicated by the continuous development of new application protocols, increasing network bandwidth, and spreading of complicated tunneling and encryption techniques. In this paper we describe a statistical technique for blind recognition and classification of application sessions amongst aggregated traffic. Packets are assigned to known applications/protocols on the basis of a restricted set of information extracted from each packet: packet addresses, sizes, and timestamps. We analyzed three modes with different degrees of correlation among packets belonging to the same session. Albeit its simplicity, the studied technique has demonstrated very good performances, also when used for real-time classification.",,978-1-4799-7324-8,,10.1109/IWCMC.2014.6906378,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6906378,Classification;Traffic Recognition,IP networks;Ports (Computers);Probability density function;Protocols;Random variables;Real-time systems;Servers,IP networks;Internet;authorisation;computer network security;cryptographic protocols;statistical analysis;telecommunication traffic,Internet service providers;Internet traffic recognition;access control;blind recognition;continuous development;dependence enforcement;encryption technique;network administrators;network bandwidth;network security;protocols;service differentiation over IP networks;statistical blind technique;statistical technique;traffic classification;traffic recognition mechanism;tunneling technique,,0,,23,,,4-8 Aug. 2014,,IEEE,IEEE Conference Publications,,
